participantId,experimentId,createdAt,completedAt,country,condition,status,reading_id,quiz_id,review_id,llm_interaction_id,pretask_strategy1,pretask_strategy2,pretask_strategy3,pretask_strategy4,pretask_strategy5,pretask_strategy6,pretask_strategy7,pretask_strategy8,pretask_strategy9,pretask_strategy10,pretask_confidence,pretask_approachClarity,pretask_challenges,pretask_completedAt,posttask_strategy1,posttask_strategy2,posttask_strategy3,posttask_strategy4,posttask_strategy5,posttask_strategy6,posttask_strategy7,posttask_strategy8,posttask_strategy9,posttask_strategy10,posttask_newStrategyConfidence,posttask_implementationLikelihood,posttask_thinkingChange,posttask_completedAt,quiz_duration,quiz_totalQuestions,quiz_correctCount,quiz_notSureCount,quiz_accuracy,quiz_acc_low,quiz_acc_med,quiz_acc_high,quiz_confidence,quiz_answer_1,quiz_correct_1,quiz_answer_2,quiz_correct_2,quiz_answer_3,quiz_correct_3,quiz_answer_4,quiz_correct_4,quiz_answer_5,quiz_correct_5,quiz_answer_6,quiz_correct_6,quiz_answer_7,quiz_correct_7,quiz_answer_8,quiz_correct_8,quiz_answer_9,quiz_correct_9,reading_reading_id,reading_totalEvents,reading_duration,reading_focusTime_reading,reading_focusTime_chat,reading_reading_count,reading_reading_totalDuration,reading_scanning_count,reading_scanning_totalDuration,reading_scrolling_count,reading_scrolling_totalDuration,nasaTLX_mentalDemand,nasaTLX_physicalDemand,nasaTLX_temporalDemand,nasaTLX_effort,nasaTLX_frustration,selfEfficacy_performance,selfEfficacy_overallGoal,selfEfficacy_authorsReasoning,selfEfficacy_connectingIdeas,selfEfficacy_ownIdeas,selfEfficacy_alternativePerspectives,selfEfficacy_verifyCredibility,selfEfficacy_questionClaims,selfEfficacy_broaderImplications,llmUsefulness_overall,llmUsefulness_conceptHelp,llmUsefulness_findingsHelp,llmUsefulness_practicalHelp,llmUsefulness_timeSaving,llmTrust_competence,llmTrust_accuracy,llmTrust_benevolence,llmTrust_reliability,llmTrust_comfortActing,llmTrust_comfortUsing,attentionCheck_focus,attentionCheck_stronglyDisagreeCheck,demographics_age,demographics_gender,demographics_education,demographics_englishProficiency,demographics_workingSituation,demographics_workHoursPerWeek,demographics_yearsInOrganization,demographics_yearsInJob,demographics_jobTitle,demographics_industry,demographics_ethnicity,aiUsage_frequency,aiUsage_toolsUsed,aiUsage_purposes,studyFeedback,surveyCompletedAt
6674ae115abf5a938c5e7c3d,7peMOx45sFN8nfSADBwH,2025-12-22T16:20:41.837Z,2025-12-22T17:12:51.073Z,UK,with_llm,completed,7peMOx45sFN8nfSADBwH_reading,7peMOx45sFN8nfSADBwH_quiz,,,"Set a clear, production-focused agenda (in advance)",Encourage clear lines of communication between HODs,Assign clear action items to HODs (to affirm responsibility),,,,,,,,7,7,"One challenge during the meeting was keeping discussions focused and on schedule, as some HODs tended to go into detailed problem-solving (specific to them) that could have been handled separately.",2025-12-22T16:20:41.837Z,"Set a clear, production-focused agenda (in advance)",Encourage clear lines of communication between HODs,Assign clear action items to HODs (to affirm responsibility),Gather feedback after the meeting to inform future meetings. (across current and future productions),,,,,,,6,7,4,2025-12-22T17:09:54.929Z,298688,9,8,1,88.9,100.0,66.7,100.0,6,"To apply scientific findings about activities before, during, and after meetings to improve their success.",True,"Before, During, and After.",True,Their value is often questioned and they are viewed as a routine necessity.,True,"To share routine, nonurgent information without discussion.",True,Not Sure,False,To facilitate follow-through by clarifying action plans and responsibilities.,True,Carefully selecting relevant attendees before a meeting can positively impact their long-term job satisfaction.,True,The structural design before the meeting and active facilitation during the meeting.,True,"Systematically survey meeting satisfaction, use the feedback to re-evaluate routine meetings, and adjust their design accordingly.",True,7peMOx45sFN8nfSADBwH_reading,20,2535645,1845968,689665,4,449007,3,11345,13,5213,5,2,3,7,1,7,7,6,7,7,4,2,3,5,4,4,4,4,4,4,4,4,4,5,3,5,1,42,female,high-school,native,full-time,40,5,5,Pdroducer,Film/TV Production,white,sometimes,ChatGPT,Research/Information gathering,"I assume ""strongly disagree"" in the last question refers to #1!",2025-12-22T17:12:51.073Z
61684f48083b66cd4a37dfbb,zk0nOaly2dhW3rDDpsw5,2025-12-22T16:23:56.482Z,2025-12-22T16:56:04.533Z,UK,with_llm_extended,completed,zk0nOaly2dhW3rDDpsw5_reading,zk0nOaly2dhW3rDDpsw5_quiz,,zk0nOaly2dhW3rDDpsw5_llm,Clear agenda sent out prior to the meeting,Prepared slides to ensure engagement and efficiency ,,,,,,,,,6,7,One speaker slightly over ran meaning some parts had to be cut shorter than expected,2025-12-22T16:23:56.482Z,Clear agenda sent out prior to the meeting,Prepared slides to ensure engagement and efficiency ,Ensure correct employees are attending,Remove information that can be sent in an email,,,,,,,7,7,6,2025-12-22T16:53:15.213Z,246996,9,8,0,88.9,100.0,100.0,66.7,6,"To apply scientific findings about activities before, during, and after meetings to improve their success.",True,"Before, During, and After.",True,Their value is often questioned and they are viewed as a routine necessity.,True,"To share routine, nonurgent information without discussion.",True,They can stimulate positive behaviors that predict team performance.,True,To facilitate follow-through by clarifying action plans and responsibilities.,True,Carefully selecting relevant attendees before a meeting can positively impact their long-term job satisfaction.,True,The structural design before the meeting and active facilitation during the meeting.,True,Train all high-performing employees on how to participate more effectively in meetings.,False,zk0nOaly2dhW3rDDpsw5_reading,231,1402310,522674,253564,10,344605,14,41871,120,65700,5,1,2,5,1,6,7,5,5,3,2,1,4,6,7,7,7,7,7,7,6,6,3,3,3,5,1,22,male,bachelor,native,full-time,40,1,0,Teacher of Mathematics,Education,white,often,ChatGPT,"Research/Information gathering, Coding assistance, Summarization, Brainstorming/Ideation",,2025-12-22T16:56:04.533Z
63d1b1192b2b6d76dae50c06,axya34s1FGIXez3ctZNI,2025-12-22T16:28:20.472Z,2025-12-22T16:52:57.380Z,UK,without_llm,completed,axya34s1FGIXez3ctZNI_reading,axya34s1FGIXez3ctZNI_quiz,,,Having an agenda in advance,Knowing about the meeting in advance,,,,,,,,,7,5,Some people didn't bother to read the content in advance,2025-12-22T16:28:20.472Z,Having an agenda in advance,Knowing about the meeting in advance,,,,,,,,,5,5,5,2025-12-22T16:51:41.289Z,103694,9,9,0,100,100.0,100.0,100.0,6,"To apply scientific findings about activities before, during, and after meetings to improve their success.",True,"Before, During, and After.",True,Their value is often questioned and they are viewed as a routine necessity.,True,"To share routine, nonurgent information without discussion.",True,They can stimulate positive behaviors that predict team performance.,True,To facilitate follow-through by clarifying action plans and responsibilities.,True,Carefully selecting relevant attendees before a meeting can positively impact their long-term job satisfaction.,True,The structural design before the meeting and active facilitation during the meeting.,True,"Systematically survey meeting satisfaction, use the feedback to re-evaluate routine meetings, and adjust their design accordingly.",True,axya34s1FGIXez3ctZNI_reading,40,1261070,1261070,0,10,892552,9,31815,37,24213,1,1,1,1,5,7,7,7,7,4,4,4,4,4,,,,,,,,,,,,5,1,27,male,bachelor,native,full-time,38,0,0,Analyst,Technology,white,very-often,Copilot,"Research/Information gathering, Brainstorming/Ideation",,2025-12-22T16:52:57.380Z
5f42a27e49962e4a7045a7b0,P2BIsTYbNf5vbwlbjL57,2025-12-22T16:34:26.564Z,2025-12-22T17:03:46.621Z,UK,with_llm,completed,P2BIsTYbNf5vbwlbjL57_reading,P2BIsTYbNf5vbwlbjL57_quiz,,,Technology ,Questions,Facts,Scenario's ,,,,,,,6,6,Issues with technology,2025-12-22T16:34:26.564Z,Technology ,Questions,Facts,Scenario's ,Importance ,,,,,,6,6,6,2025-12-22T17:01:53.944Z,133704,9,8,1,88.9,100.0,66.7,100.0,5,"To apply scientific findings about activities before, during, and after meetings to improve their success.",True,"Before, During, and After.",True,Their value is often questioned and they are viewed as a routine necessity.,True,"To share routine, nonurgent information without discussion.",True,Not Sure,False,To facilitate follow-through by clarifying action plans and responsibilities.,True,Carefully selecting relevant attendees before a meeting can positively impact their long-term job satisfaction.,True,The structural design before the meeting and active facilitation during the meeting.,True,"Systematically survey meeting satisfaction, use the feedback to re-evaluate routine meetings, and adjust their design accordingly.",True,P2BIsTYbNf5vbwlbjL57_reading,188,1469126,1469126,0,22,1151745,17,52492,164,82433,2,1,1,6,1,4,4,5,5,5,5,5,4,6,2,2,2,2,3,3,3,3,3,3,3,4,1,36,female,high-school,native,full-time,36,4,4,Manager,Education ,white,sometimes,Gemini,"Summarization, Research/Information gathering",,2025-12-22T17:03:46.621Z
674cf1b47d6743e2ea091d98,BS61TF0uUPJsBF71pGnU,2025-12-22T16:59:27.372Z,2025-12-22T17:39:47.652Z,UK,with_llm_extended,completed,BS61TF0uUPJsBF71pGnU_reading,BS61TF0uUPJsBF71pGnU_quiz,,BS61TF0uUPJsBF71pGnU_llm,Time Management,Prioritizing ,Delegating ,Open conversations,,,,,,,5,7,There were no challenges or difficulties.,2025-12-22T16:59:27.372Z,Time Management,Prioritizing ,Open conversations,Clear Agenda ,,,,,,,5,6,5,2025-12-22T17:33:27.084Z,275389,9,6,0,66.7,100.0,66.7,33.3,4,"To apply scientific findings about activities before, during, and after meetings to improve their success.",True,"Before, During, and After.",True,Their value is often questioned and they are viewed as a routine necessity.,True,"To share routine, nonurgent information without discussion.",True,They are a common cause of meetings getting off topic and running too long.,False,To facilitate follow-through by clarifying action plans and responsibilities.,True,"The more meetings an employee attends, regardless of quality, the lower their job satisfaction will be.",False,The structural design before the meeting and active facilitation during the meeting.,True,Invest heavily in videoconferencing technology to reduce the need for in-person meetings.,False,BS61TF0uUPJsBF71pGnU_reading,152,1436199,1320998,115192,32,1092324,19,59199,92,49346,7,6,5,6,4,5,7,6,6,4,4,4,3,5,5,3,3,3,3,4,6,5,5,6,5,5,1,41,female,bachelor,native,full-time,39,3.5,3.5,Senior Business Development Associate,Marketing ,black,often,"ChatGPT, Claude, Gemini","Writing assistance, Research/Information gathering, Brainstorming/Ideation, Summarization, Translation",,2025-12-22T17:39:47.652Z
678b8b6f4d1425ef3b30bd32,FxLXSfgHk63ekpllvaPX,2025-12-22T17:08:21.949Z,2025-12-22T17:46:20.167Z,UK,without_llm,completed,FxLXSfgHk63ekpllvaPX_reading,FxLXSfgHk63ekpllvaPX_quiz,,,Preparation and planning ,Share an agenda,Agree purpose and expected outcomes,Keep to timings,Use transcription and share actions,"Have a solid, short slide deck",,,,,6,7,"Stakeholders can be a pain.  The organisation I am in is very siloed, so barriers have to be broken down and trust established",2025-12-22T17:08:21.949Z,Preparation and planning ,Share an agenda,Agree purpose and expected outcomes,Keep to timings,Use transcription and share actions,"Have a solid, short slide deck",,,,,2,2,2,2025-12-22T17:41:15.152Z,240637,9,8,0,88.9,100.0,100.0,66.7,6,"To apply scientific findings about activities before, during, and after meetings to improve their success.",True,"Before, During, and After.",True,Their value is often questioned and they are viewed as a routine necessity.,True,"To share routine, nonurgent information without discussion.",True,They can stimulate positive behaviors that predict team performance.,True,To facilitate follow-through by clarifying action plans and responsibilities.,True,Carefully selecting relevant attendees before a meeting can positively impact their long-term job satisfaction.,True,The structural design before the meeting and active facilitation during the meeting.,True,Implement a strict policy that all meetings must start on time and have an agenda.,False,FxLXSfgHk63ekpllvaPX_reading,122,1646469,1646465,0,44,1333208,15,52051,64,31684,6,2,1,5,6,5,6,6,6,6,5,6,6,2,,,,,,,,,,,,5,1,39,male,bachelor,native,full-time,35,3,1,"Head of Data, Analytics and AI",Non-profit,white,very-often,"ChatGPT, Copilot, Gemini","Writing assistance, Research/Information gathering, Coding assistance, Summarization, Brainstorming/Ideation","I found the article painful to read as meetings have changed so much in a post-COVID, hybrid working and AI enabled world.",2025-12-22T17:46:20.167Z
676df4319d4ed64ca5e20cdc,Njt9Nc4kJV2F7Ps6EADc,2025-12-22T17:18:36.632Z,2025-12-22T17:57:12.171Z,UK,with_llm,completed,Njt9Nc4kJV2F7Ps6EADc_reading,Njt9Nc4kJV2F7Ps6EADc_quiz,,,Prioritisation,listening,empathy,organisation,future-looking,,,,,,7,7,People losing their concentration and interrupting the flow,2025-12-22T17:18:36.632Z,Prioritisation,listening,empathy,organisation,future-looking,,,,,,5,4,5,2025-12-22T17:54:16.896Z,178903,9,9,0,100,100.0,100.0,100.0,6,"To apply scientific findings about activities before, during, and after meetings to improve their success.",True,"Before, During, and After.",True,Their value is often questioned and they are viewed as a routine necessity.,True,"To share routine, nonurgent information without discussion.",True,They can stimulate positive behaviors that predict team performance.,True,To facilitate follow-through by clarifying action plans and responsibilities.,True,Carefully selecting relevant attendees before a meeting can positively impact their long-term job satisfaction.,True,The structural design before the meeting and active facilitation during the meeting.,True,"Systematically survey meeting satisfaction, use the feedback to re-evaluate routine meetings, and adjust their design accordingly.",True,Njt9Nc4kJV2F7Ps6EADc_reading,171,1900956,1890724,10227,26,1438689,17,60214,113,44827,5,1,2,5,5,6,6,5,3,5,4,2,4,6,1,1,1,1,1,4,4,4,4,3,3,4,1,25,female,master,native,full-time,38,2,1,Senior account executive,health communications,other,often,,"Writing assistance, Research/Information gathering, Summarization",,2025-12-22T17:57:12.171Z
6712c4178dc857f9a720852b,kpDusdiT0j7rdpmwPQXF,2025-12-22T17:18:49.609Z,2025-12-22T17:47:22.726Z,UK,with_llm_extended,completed,kpDusdiT0j7rdpmwPQXF_reading,kpDusdiT0j7rdpmwPQXF_quiz,,kpDusdiT0j7rdpmwPQXF_llm,Making sure someone takes the minutes.,Setting follow up tasks for relevant members of the team for the next meeting.,,,,,,,,,6,6,Sometimes if people want to have disagreements about how to do things - we have a team with many big personalities.,2025-12-22T17:18:49.609Z,Making sure someone takes the minutes.,Setting follow up tasks for relevant members of the team for the next meeting.,Organise a relevant attendee list prior to organising the meeting.,,,,,,,,5,6,5,2025-12-22T17:44:56.936Z,152681,9,7,0,77.8,66.7,66.7,100.0,6,"To apply scientific findings about activities before, during, and after meetings to improve their success.",True,"Planning, Execution, and Follow-up.",False,Their value is often questioned and they are viewed as a routine necessity.,True,"To share routine, nonurgent information without discussion.",True,They are a common cause of meetings getting off topic and running too long.,False,To facilitate follow-through by clarifying action plans and responsibilities.,True,Carefully selecting relevant attendees before a meeting can positively impact their long-term job satisfaction.,True,The structural design before the meeting and active facilitation during the meeting.,True,"Systematically survey meeting satisfaction, use the feedback to re-evaluate routine meetings, and adjust their design accordingly.",True,kpDusdiT0j7rdpmwPQXF_reading,83,1331072,720284,240489,30,580952,7,25195,31,18858,6,1,2,6,2,7,6,6,6,7,7,7,6,7,6,6,7,6,7,7,7,6,7,6,7,5,1,34,female,bachelor,native,full-time,38,1,0,Senior Recruiter,Recruitment,white,often,Chatgpt and gemini,"Writing assistance, Research/Information gathering",No,2025-12-22T17:47:22.726Z
5be742dd0e366e000175c8ba,71Zltxc5R2hi5iLHJlCe,2025-12-22T17:49:23.960Z,2025-12-22T18:18:41.279Z,UK,with_llm,completed,71Zltxc5R2hi5iLHJlCe_reading,71Zltxc5R2hi5iLHJlCe_quiz,,,Ensured I covered all of the topics in great detail,Kept it simple and to the point,encouraged questions to be asked at the end of the meeting,,,,,,,,5,6,I feel as though some of the people in the meeting lacked concentration and zoned out about what I was trying to say. I also had the usual tech issues with teams not working correctly etc.,2025-12-22T17:49:23.960Z,Ensured I covered all of the topics in great detail,Kept it simple and to the point,encouraged questions to be asked at the end of the meeting,Ensure I only invite the people I need to,Consider the cost of meetings before I hold them,Think about the broader implications for the company when the meeting is being held,,,,,5,5,4,2025-12-22T18:16:37.947Z,212770,9,7,1,77.8,66.7,100.0,66.7,5,"To apply scientific findings about activities before, during, and after meetings to improve their success.",True,"Design, Interaction, and Outcome.",False,Their value is often questioned and they are viewed as a routine necessity.,True,"To share routine, nonurgent information without discussion.",True,They can stimulate positive behaviors that predict team performance.,True,To facilitate follow-through by clarifying action plans and responsibilities.,True,Carefully selecting relevant attendees before a meeting can positively impact their long-term job satisfaction.,True,The structural design before the meeting and active facilitation during the meeting.,True,Not Sure,False,71Zltxc5R2hi5iLHJlCe_reading,69,1280911,1276957,3945,12,974396,9,28385,51,13279,5,2,1,3,2,5,6,5,6,5,3,4,2,5,4,4,4,4,4,5,4,4,4,4,4,5,1,25,male,master,native,full-time,43,5,3.5,Front end supervisor,Retail,white,very-often,"Chat GPT, Gemini","Writing assistance, Research/Information gathering, Brainstorming/Ideation, Summarization",,2025-12-22T18:18:41.279Z
67501946d923a3866d1635dd,pIii2SiL43Ck0Ijw7xuc,2025-12-22T17:49:44.270Z,2025-12-22T18:22:56.381Z,UK,without_llm,completed,pIii2SiL43Ck0Ijw7xuc_reading,pIii2SiL43Ck0Ijw7xuc_quiz,,,workwear uniform policy,,,,,,,,,,7,7,"minimal , clarity of organisation policy required to be emphasised to employee",2025-12-22T17:49:44.270Z,workwear uniform policy,,,,,,,,,,7,7,6,2025-12-22T18:19:08.734Z,190730,9,5,2,55.6,66.7,66.7,33.3,6,"To apply scientific findings about activities before, during, and after meetings to improve their success.",True,"Planning, Execution, and Follow-up.",False,Their value is often questioned and they are viewed as a routine necessity.,True,Not Sure,False,They can stimulate positive behaviors that predict team performance.,True,To facilitate follow-through by clarifying action plans and responsibilities.,True,Carefully selecting relevant attendees before a meeting can positively impact their long-term job satisfaction.,True,Not Sure,False,Implement a strict policy that all meetings must start on time and have an agenda.,False,pIii2SiL43Ck0Ijw7xuc_reading,175,1512912,1512912,0,19,970089,33,99072,133,86901,5,1,2,7,3,7,7,7,7,7,7,6,6,6,,,,,,,,,,,,5,1,47,male,associate,native,not-working,37,22,6,supervisor,public service local govy,white,often,"gemini , chatgpt","Research/Information gathering, Brainstorming/Ideation, Summarization",thanx oportunity,2025-12-22T18:22:56.381Z
